refYear,reporterISO,reporterDesc,partnerISO,partnerDesc,qty
2024,THA,Thailand,BGR,Bulgaria,3726
2024,THA,Thailand,MMR,Myanmar,2175574
2024,THA,Thailand,BDI,Burundi,115
2024,THA,Thailand,KHM,Cambodia,0
2024,THA,Thailand,CMR,Cameroon,1250
2024,THA,Thailand,CAN,Canada,44672.656
2024,THA,Thailand,CYM,Cayman Isds,317
2024,THA,Thailand,LKA,Sri Lanka,0
2024,THA,Thailand,CHL,Chile,21096
2024,THA,Thailand,CHN,China,99340.23
2024,THA,Thailand,COL,Colombia,3354
2024,THA,Thailand,COM,Comoros,896
2024,THA,Thailand,COG,Congo,1728
2024,THA,Thailand,COD,Dem. Rep. of the Congo,105
2024,THA,Thailand,COK,Cook Isds,257
2024,THA,Thailand,CRI,Costa Rica,5503
2024,THA,Thailand,HRV,Croatia,2332
2024,THA,Thailand,CYP,Cyprus,3212
2024,THA,Thailand,CZE,Czechia,1864
2024,THA,Thailand,BEN,Benin,715
2024,THA,Thailand,DNK,Denmark,16757.004
2024,THA,Thailand,DOM,Dominican Rep.,208
2024,THA,Thailand,ECU,Ecuador,3
2024,THA,Thailand,SLV,El Salvador,2621
2024,THA,Thailand,FJI,Fiji,389
2024,THA,Thailand,FIN,Finland,3866.022
2024,THA,Thailand,FRA,France,0
2024,THA,Thailand,PYF,French Polynesia,255
2024,THA,Thailand,DJI,Djibouti,203
2024,THA,Thailand,GEO,Georgia,873
2024,THA,Thailand,GMB,Gambia,4
2024,THA,Thailand,DEU,Germany,0
2024,THA,Thailand,GHA,Ghana,18601
2024,THA,Thailand,GRC,Greece,1713
2024,THA,Thailand,GTM,Guatemala,6
2024,THA,Thailand,GIN,Guinea,14703
2024,THA,Thailand,GUY,Guyana,74
2024,THA,Thailand,HND,Honduras,139
2024,THA,Thailand,HKG,"China, Hong Kong SAR",261489.742
2024,THA,Thailand,HUN,Hungary,2906
2024,THA,Thailand,ISL,Iceland,4225
2024,THA,Thailand,IDN,Indonesia,0
2024,THA,Thailand,IRN,Iran,130
2024,THA,Thailand,IRQ,Iraq,2524
2024,THA,Thailand,IRL,Ireland,8165
2024,THA,Thailand,ISR,Israel,7758
2024,THA,Thailand,ITA,Italy,0
2024,THA,Thailand,CIV,C�te d'Ivoire,1370
2024,THA,Thailand,JAM,Jamaica,73
2024,THA,Thailand,JPN,Japan,2019533.337
2024,THA,Thailand,KAZ,Kazakhstan,1037
2024,THA,Thailand,JOR,Jordan,2311
2024,THA,Thailand,KEN,Kenya,1839145
2024,THA,Thailand,KOR,Rep. of Korea,330999.375
2024,THA,Thailand,KWT,Kuwait,0
2024,THA,Thailand,KGZ,Kyrgyzstan,35
2024,THA,Thailand,LAO,Lao People's Dem. Rep.,1065268
2024,THA,Thailand,LBN,Lebanon,293
2024,THA,Thailand,LVA,Latvia,0
2024,THA,Thailand,LBY,Libya,15
2024,THA,Thailand,LTU,Lithuania,23187
2024,THA,Thailand,LUX,Luxembourg,366
2024,THA,Thailand,MAC,"China, Macao SAR",0
2024,THA,Thailand,MDG,Madagascar,92
2024,THA,Thailand,MWI,Malawi,0.876
2024,THA,Thailand,MYS,Malaysia,529618.927
2024,THA,Thailand,MDV,Maldives,1918
2024,THA,Thailand,MLT,Malta,34
2024,THA,Thailand,MUS,Mauritius,523
2024,THA,Thailand,MEX,Mexico,11410
2024,THA,Thailand,S19,"Other Asia, nes",124234.408
2024,THA,Thailand,MNG,Mongolia,215
2024,THA,Thailand,MAR,Morocco,2703
2024,THA,Thailand,MOZ,Mozambique,73635
2024,THA,Thailand,OMN,Oman,0
2024,THA,Thailand,NAM,Namibia,239
2024,THA,Thailand,NPL,Nepal,1624
2024,THA,Thailand,NLD,Netherlands,133871
2024,THA,Thailand,CUW,Cura�ao,20040
2024,THA,Thailand,NCL,New Caledonia,67
2024,THA,Thailand,NZL,New Zealand,0
2024,THA,Thailand,NGA,Nigeria,23105
2024,THA,Thailand,NOR,Norway,3418.928
2024,THA,Thailand,PAK,Pakistan,886396
2024,THA,Thailand,PAN,Panama,3697
2024,THA,Thailand,PNG,Papua New Guinea,1660
2024,THA,Thailand,PER,Peru,2644
2024,THA,Thailand,PHL,Philippines,435076.699
2024,THA,Thailand,POL,Poland,0
2024,THA,Thailand,PRT,Portugal,10242.948
2024,THA,Thailand,QAT,Qatar,46753
2024,THA,Thailand,ROU,Romania,2292
2024,THA,Thailand,RUS,Russian Federation,18253
2024,THA,Thailand,RWA,Rwanda,128
2024,THA,Thailand,SAU,Saudi Arabia,12900.28
2024,THA,Thailand,SEN,Senegal,4993
2024,THA,Thailand,SRB,Serbia,726
2024,THA,Thailand,SYC,Seychelles,205
2024,THA,Thailand,IND,India,1515285.437
2024,THA,Thailand,SGP,Singapore,217499.278
2024,THA,Thailand,SVK,Slovakia,0
2024,THA,Thailand,VNM,Viet Nam,31731.421
2024,THA,Thailand,SVN,Slovenia,28
2024,THA,Thailand,ZAF,South Africa,10483
2024,THA,Thailand,ZWE,Zimbabwe,0
2024,THA,Thailand,ESP,Spain,23836.497
2024,THA,Thailand,SSD,South Sudan,250
2024,THA,Thailand,SWE,Sweden,17317.738
2024,THA,Thailand,CHE,Switzerland,32712
2024,THA,Thailand,TJK,Tajikistan,206
2024,THA,Thailand,TGO,Togo,495
2024,THA,Thailand,TON,Tonga,788
2024,THA,Thailand,TTO,Trinidad and Tobago,691
2024,THA,Thailand,ARE,United Arab Emirates,99011.291
2024,THA,Thailand,TUN,Tunisia,4956
2024,THA,Thailand,TUR,T�rkiye,11200.217
2024,THA,Thailand,UGA,Uganda,124298
2024,THA,Thailand,UKR,Ukraine,86
2024,THA,Thailand,MKD,North Macedonia,1
2024,THA,Thailand,EGY,Egypt,3507
2024,THA,Thailand,GBR,United Kingdom,213683.885
2024,THA,Thailand,TZA,United Rep. of Tanzania,27646
2024,THA,Thailand,USA,USA,866701.311
2024,THA,Thailand,BFA,Burkina Faso,86
2024,THA,Thailand,URY,Uruguay,161
2024,THA,Thailand,UZB,Uzbekistan,239
2024,THA,Thailand,ZMB,Zambia,1175
2024,TGO,Togo,W00,World,14035656
2024,TGO,Togo,AGO,Angola,155811
2024,TGO,Togo,AUS,Australia,100675
2024,TGO,Togo,BEL,Belgium,24540
2024,TGO,Togo,CMR,Cameroon,905741
2024,TGO,Togo,CAN,Canada,690082
2024,TGO,Togo,CAF,Central African Rep.,1040210
2024,TGO,Togo,COG,Congo,30837
2024,TGO,Togo,GNQ,Equatorial Guinea,142154
2024,TGO,Togo,FRA,France,443
2024,TGO,Togo,GAB,Gabon,4040080
2024,TGO,Togo,DEU,Germany,62000
2024,TGO,Togo,GHA,Ghana,11000
2024,TGO,Togo,HUN,Hungary,93571
2024,TGO,Togo,CIV,C�te d'Ivoire,2146042
2024,TGO,Togo,LBN,Lebanon,516003
2024,TGO,Togo,LBR,Liberia,31000
2024,TGO,Togo,MYS,Malaysia,171399
2024,TGO,Togo,MLI,Mali,709759
2024,TGO,Togo,NLD,Netherlands,392870
2024,TGO,Togo,NER,Niger,81710
2024,TGO,Togo,NGA,Nigeria,2018775
2024,TGO,Togo,PRT,Portugal,62000
2024,TGO,Togo,SEN,Senegal,377384
2024,TGO,Togo,ESP,Spain,64958
2024,TGO,Togo,TUR,T�rkiye,62000
2024,TGO,Togo,GBR,United Kingdom,33160
2024,TGO,Togo,BFA,Burkina Faso,71452
2024,TTO,Trinidad and Tobago,W00,World,18802.672
2024,TTO,Trinidad and Tobago,BRB,Barbados,107
2024,TTO,Trinidad and Tobago,VGB,Br. Virgin Isds,30
2024,TTO,Trinidad and Tobago,CAN,Canada,131
2024,TTO,Trinidad and Tobago,CYM,Cayman Isds,562
2024,TTO,Trinidad and Tobago,DMA,Dominica,11
2024,TTO,Trinidad and Tobago,GRD,Grenada,5087
2024,TTO,Trinidad and Tobago,GUY,Guyana,2287.672
2024,TTO,Trinidad and Tobago,JAM,Jamaica,229
2024,TTO,Trinidad and Tobago,VCT,Saint Vincent and the Grenadines,6199
2024,TTO,Trinidad and Tobago,USA,USA,2455
2024,TTO,Trinidad and Tobago,VEN,Venezuela,1700
2024,TTO,Trinidad and Tobago,_X ,"Areas, nes",4
2024,TUR,T�rkiye,W00,World,93182960
2024,TUR,T�rkiye,AFG,Afghanistan,14820
2024,TUR,T�rkiye,ALB,Albania,405871
2024,TUR,T�rkiye,AGO,Angola,1449575
2024,TUR,T�rkiye,AZE,Azerbaijan,555114
2024,TUR,T�rkiye,AUS,Australia,212
2024,TUR,T�rkiye,AUT,Austria,20434
2024,TUR,T�rkiye,BHR,Bahrain,1348
2024,TUR,T�rkiye,BEL,Belgium,221758
2024,TUR,T�rkiye,BRA,Brazil,52360
2024,TUR,T�rkiye,BGR,Bulgaria,644713
2024,TUR,T�rkiye,BLR,Belarus,131663
2024,TUR,T�rkiye,CMR,Cameroon,854856
2024,TUR,T�rkiye,CAN,Canada,2080
2024,TUR,T�rkiye,CAF,Central African Rep.,56440
2024,TUR,T�rkiye,TCD,Chad,423
2024,TUR,T�rkiye,CHL,Chile,4232940
2024,TUR,T�rkiye,COL,Colombia,2
2024,TUR,T�rkiye,COM,Comoros,21044
2024,TUR,T�rkiye,COG,Congo,3285400
2024,TUR,T�rkiye,COD,Dem. Rep. of the Congo,3162264
2024,TUR,T�rkiye,CYP,Cyprus,19
2024,TUR,T�rkiye,CZE,Czechia,41320
2024,TUR,T�rkiye,BEN,Benin,175279
2024,TUR,T�rkiye,DNK,Denmark,15
2024,TUR,T�rkiye,SLV,El Salvador,75830
2024,TUR,T�rkiye,GNQ,Equatorial Guinea,115465
2024,TUR,T�rkiye,FIN,Finland,2653
2024,TUR,T�rkiye,FRA,France,228649
2024,TUR,T�rkiye,GAB,Gabon,1508280
2024,TUR,T�rkiye,GEO,Georgia,4595427
2024,TUR,T�rkiye,GMB,Gambia,49931
2024,TUR,T�rkiye,DEU,Germany,252767
2024,TUR,T�rkiye,GHA,Ghana,1207277
2024,TUR,T�rkiye,GRC,Greece,15644
2024,TUR,T�rkiye,HND,Honduras,63045
2024,TUR,T�rkiye,HUN,Hungary,135660
2024,TUR,T�rkiye,IRN,Iran,308770
2024,TUR,T�rkiye,IRQ,Iraq,18059012
2024,TUR,T�rkiye,IRL,Ireland,5
2024,TUR,T�rkiye,ITA,Italy,511369
2024,TUR,T�rkiye,CIV,C�te d'Ivoire,978080
2024,TUR,T�rkiye,JPN,Japan,105
2024,TUR,T�rkiye,KAZ,Kazakhstan,135932
2024,TUR,T�rkiye,JOR,Jordan,763451
2024,TUR,T�rkiye,KEN,Kenya,1649280
2024,TUR,T�rkiye,KOR,Rep. of Korea,169
2024,TUR,T�rkiye,KWT,Kuwait,1117
2024,TUR,T�rkiye,KGZ,Kyrgyzstan,80110
2024,TUR,T�rkiye,LBN,Lebanon,3445890
2024,TUR,T�rkiye,LVA,Latvia,17
2024,TUR,T�rkiye,LBY,Libya,57470
2024,TUR,T�rkiye,LTU,Lithuania,463199
2024,TUR,T�rkiye,MDG,Madagascar,577379
2024,TUR,T�rkiye,MLI,Mali,455330
2024,TUR,T�rkiye,MRT,Mauritania,208475
2024,TUR,T�rkiye,MDA,Rep. of Moldova,3
2024,TUR,T�rkiye,MNE,Montenegro,66
2024,TUR,T�rkiye,MAR,Morocco,4
2024,TUR,T�rkiye,MOZ,Mozambique,888112
2024,TUR,T�rkiye,OMN,Oman,31630
2024,TUR,T�rkiye,NLD,Netherlands,20717
2024,TUR,T�rkiye,NGA,Nigeria,86530
2024,TUR,T�rkiye,NOR,Norway,2925
2024,TUR,T�rkiye,PAK,Pakistan,12115062
2024,TUR,T�rkiye,PAN,Panama,42165
2024,TUR,T�rkiye,PHL,Philippines,4558
2024,TUR,T�rkiye,POL,Poland,18
2024,TUR,T�rkiye,PRT,Portugal,30940
2024,TUR,T�rkiye,QAT,Qatar,44919
2024,TUR,T�rkiye,ROU,Romania,39533
2024,TUR,T�rkiye,RUS,Russian Federation,28628
2024,TUR,T�rkiye,RWA,Rwanda,24860
2024,TUR,T�rkiye,SAU,Saudi Arabia,26157
2024,TUR,T�rkiye,SEN,Senegal,2759570
2024,TUR,T�rkiye,SRB,Serbia,38600
2024,TUR,T�rkiye,SLE,Sierra Leone,50895
2024,TUR,T�rkiye,IND,India,5780020
2024,TUR,T�rkiye,SVK,Slovakia,22489
2024,TUR,T�rkiye,SOM,Somalia,861380
2024,TUR,T�rkiye,ZAF,South Africa,1989459
2024,TUR,T�rkiye,ZWE,Zimbabwe,280
2024,TUR,T�rkiye,ESP,Spain,379585
2024,TUR,T�rkiye,SDN,Sudan,1750
2024,TUR,T�rkiye,SWE,Sweden,51
2024,TUR,T�rkiye,CHE,Switzerland,405
2024,TUR,T�rkiye,SYR,Syria,3161630
2024,TUR,T�rkiye,TJK,Tajikistan,3667
2024,TUR,T�rkiye,TGO,Togo,908211
2024,TUR,T�rkiye,ARE,United Arab Emirates,8808282
2024,TUR,T�rkiye,TKM,Turkmenistan,219005
2024,TUR,T�rkiye,UKR,Ukraine,71026
2024,TUR,T�rkiye,MKD,North Macedonia,1084510
2024,TUR,T�rkiye,EGY,Egypt,20400
2024,TUR,T�rkiye,GBR,United Kingdom,938
2024,TUR,T�rkiye,TZA,United Rep. of Tanzania,1741790
2024,TUR,T�rkiye,USA,USA,29218
2024,TUR,T�rkiye,BFA,Burkina Faso,1799
2024,TUR,T�rkiye,UZB,Uzbekistan,30
2024,TUR,T�rkiye,YEM,Yemen,291200
2024,TUR,T�rkiye,ZMB,Zambia,251686
2024,TUR,T�rkiye,_X ,"Areas, nes",42519
2024,UKR,Ukraine,W00,World,8466034.06
2024,UKR,Ukraine,ARM,Armenia,157
2024,UKR,Ukraine,BGR,Bulgaria,385731
2024,UKR,Ukraine,CYP,Cyprus,37
2024,UKR,Ukraine,BEN,Benin,236124
2024,UKR,Ukraine,GEO,Georgia,220
2024,UKR,Ukraine,DEU,Germany,175.9
2024,UKR,Ukraine,GHA,Ghana,2028220
2024,UKR,Ukraine,HUN,Hungary,23435
2024,UKR,Ukraine,LVA,Latvia,264119
2024,UKR,Ukraine,LTU,Lithuania,1316990
2024,UKR,Ukraine,NLD,Netherlands,18.2
2024,UKR,Ukraine,POL,Poland,631153
2024,UKR,Ukraine,ROU,Romania,274.96
2024,UKR,Ukraine,SEN,Senegal,27150
2024,UKR,Ukraine,SVK,Slovakia,530558
2024,UKR,Ukraine,ESP,Spain,135
2024,UKR,Ukraine,TGO,Togo,2901880
2024,UKR,Ukraine,ARE,United Arab Emirates,78936
2024,UKR,Ukraine,TUR,T�rkiye,40120
2024,UKR,Ukraine,USA,USA,600
2024,MKD,North Macedonia,W00,World,20417
2024,MKD,North Macedonia,AUS,Australia,100
2024,MKD,North Macedonia,BEL,Belgium,3200
2024,MKD,North Macedonia,HRV,Croatia,6500
2024,MKD,North Macedonia,DEU,Germany,80
2024,MKD,North Macedonia,ITA,Italy,450
2024,MKD,North Macedonia,JPN,Japan,698
2024,MKD,North Macedonia,LTU,Lithuania,650
2024,MKD,North Macedonia,POL,Poland,250
2024,MKD,North Macedonia,SRB,Serbia,510
2024,MKD,North Macedonia,SVN,Slovenia,95
2024,MKD,North Macedonia,CHE,Switzerland,3330
2024,MKD,North Macedonia,UGA,Uganda,3200
2024,MKD,North Macedonia,USA,USA,1354
2024,EGY,Egypt,W00,World,67072.898
2024,EGY,Egypt,AGO,Angola,60.8
2024,EGY,Egypt,AUS,Australia,1714.34
2024,EGY,Egypt,BHR,Bahrain,3213.723
2024,EGY,Egypt,BEL,Belgium,868.574
2024,EGY,Egypt,CMR,Cameroon,955.431
2024,EGY,Egypt,CAN,Canada,1064.003
2024,EGY,Egypt,TCD,Chad,868.574
2024,EGY,Egypt,COG,Congo,173.715
2024,EGY,Egypt,ETH,Ethiopia,21670.918
2024,EGY,Egypt,ERI,Eritrea,2171.435
2024,EGY,Egypt,GMB,Gambia,434.287
2024,EGY,Egypt,DEU,Germany,347.43
2024,EGY,Egypt,GHA,Ghana,86.857
2024,EGY,Egypt,GRC,Greece,525.182
2024,EGY,Egypt,GIN,Guinea,173.715
2024,EGY,Egypt,IRQ,Iraq,738.288
2024,EGY,Egypt,ITA,Italy,434.287
2024,EGY,Egypt,CIV,C�te d'Ivoire,434.287
2024,EGY,Egypt,JPN,Japan,73.376
2024,EGY,Egypt,JOR,Jordan,538.756
2024,EGY,Egypt,KEN,Kenya,173.715
2024,EGY,Egypt,KOR,Rep. of Korea,140.28
2024,EGY,Egypt,KWT,Kuwait,1772.228
2024,EGY,Egypt,LBN,Lebanon,432.529
2024,EGY,Egypt,MYS,Malaysia,86.857
2024,EGY,Egypt,MAR,Morocco,225.829
2024,EGY,Egypt,OMN,Oman,1476.576
2024,EGY,Egypt,NOR,Norway,434.287
2024,EGY,Egypt,PHL,Philippines,564.573
2024,EGY,Egypt,QAT,Qatar,6103.829
2024,EGY,Egypt,ROU,Romania,3474.296
2024,EGY,Egypt,RWA,Rwanda,313.995
2024,EGY,Egypt,SAU,Saudi Arabia,1810.06
2024,EGY,Egypt,SLE,Sierra Leone,917.204
2024,EGY,Egypt,SOM,Somalia,138.972
2024,EGY,Egypt,SSD,South Sudan,1737.148
2024,EGY,Egypt,SDN,Sudan,2362.521
2024,EGY,Egypt,CHE,Switzerland,347.43
2024,EGY,Egypt,SYR,Syria,868.574
2024,EGY,Egypt,THA,Thailand,173.715
2024,EGY,Egypt,TGO,Togo,434.287
2024,EGY,Egypt,ARE,United Arab Emirates,456.001
2024,EGY,Egypt,TUN,Tunisia,43.429
2024,EGY,Egypt,TUR,T�rkiye,564.573
2024,EGY,Egypt,UGA,Uganda,4516.584
2024,EGY,Egypt,GBR,United Kingdom,608.002
2024,EGY,Egypt,USA,USA,260.572
2024,EGY,Egypt,YEM,Yemen,86.857
2024,GBR,United Kingdom,W00,World,428887092.6
2024,GBR,United Kingdom,ALB,Albania,628920
2024,GBR,United Kingdom,ATA,Antarctica,24600
2024,GBR,United Kingdom,DZA,Algeria,71092
2024,GBR,United Kingdom,AGO,Angola,111790
2024,GBR,United Kingdom,ATG,Antigua and Barbuda,39
2024,GBR,United Kingdom,AZE,Azerbaijan,332
2024,GBR,United Kingdom,ARG,Argentina,88
2024,GBR,United Kingdom,AUS,Australia,45731
2024,GBR,United Kingdom,AUT,Austria,2727
2024,GBR,United Kingdom,BHR,Bahrain,1731
2024,GBR,United Kingdom,BGD,Bangladesh,15
2024,GBR,United Kingdom,BRB,Barbados,24
2024,GBR,United Kingdom,BEL,Belgium,1220301
2024,GBR,United Kingdom,BMU,Bermuda,22
2024,GBR,United Kingdom,BIH,Bosnia Herzegovina,15191
2024,GBR,United Kingdom,BRA,Brazil,18438
2024,GBR,United Kingdom,BLZ,Belize,69
2024,GBR,United Kingdom,VGB,Br. Virgin Isds,97
2024,GBR,United Kingdom,BGR,Bulgaria,2025810
2024,GBR,United Kingdom,MMR,Myanmar,1075
2024,GBR,United Kingdom,BLR,Belarus,24560
2024,GBR,United Kingdom,CMR,Cameroon,861678
2024,GBR,United Kingdom,CAN,Canada,35617
2024,GBR,United Kingdom,CYM,Cayman Isds,17
2024,GBR,United Kingdom,LKA,Sri Lanka,49800
2024,GBR,United Kingdom,CHL,Chile,419119
2024,GBR,United Kingdom,CHN,China,162375
2024,GBR,United Kingdom,COL,Colombia,47
2024,GBR,United Kingdom,COG,Congo,9000
2024,GBR,United Kingdom,COD,Dem. Rep. of the Congo,267263
2024,GBR,United Kingdom,CRI,Costa Rica,23980
2024,GBR,United Kingdom,HRV,Croatia,6370
2024,GBR,United Kingdom,CYP,Cyprus,12352
2024,GBR,United Kingdom,CZE,Czechia,1543593
2024,GBR,United Kingdom,BEN,Benin,15621000
2024,GBR,United Kingdom,DNK,Denmark,12296
2024,GBR,United Kingdom,DOM,Dominican Rep.,8
2024,GBR,United Kingdom,SLV,El Salvador,211984
2024,GBR,United Kingdom,GNQ,Equatorial Guinea,807864
2024,GBR,United Kingdom,ETH,Ethiopia,1207
2024,GBR,United Kingdom,EST,Estonia,1153139
2024,GBR,United Kingdom,FRO,Faroe Isds,36
2024,GBR,United Kingdom,FIN,Finland,227463
2024,GBR,United Kingdom,FRA,France,454403
2024,GBR,United Kingdom,DJI,Djibouti,18000
2024,GBR,United Kingdom,GAB,Gabon,197970
2024,GBR,United Kingdom,GEO,Georgia,1580521
2024,GBR,United Kingdom,GMB,Gambia,1371010
2024,GBR,United Kingdom,DEU,Germany,1726326
2024,GBR,United Kingdom,GHA,Ghana,57038375
2024,GBR,United Kingdom,GIB,Gibraltar,36
2024,GBR,United Kingdom,GRC,Greece,166160
2024,GBR,United Kingdom,GRL,Greenland,105
2024,GBR,United Kingdom,GTM,Guatemala,571699
2024,GBR,United Kingdom,GIN,Guinea,381120
2024,GBR,United Kingdom,GUY,Guyana,11
2024,GBR,United Kingdom,HKG,"China, Hong Kong SAR",89348
2024,GBR,United Kingdom,HUN,Hungary,12492272
2024,GBR,United Kingdom,ISL,Iceland,4269
2024,GBR,United Kingdom,IDN,Indonesia,11731
2024,GBR,United Kingdom,IRN,Iran,3829
2024,GBR,United Kingdom,IRQ,Iraq,1089066
2024,GBR,United Kingdom,IRL,Ireland,1121139
2024,GBR,United Kingdom,ISR,Israel,82900
2024,GBR,United Kingdom,ITA,Italy,1197486.639
2024,GBR,United Kingdom,CIV,C�te d'Ivoire,6109930
2024,GBR,United Kingdom,JAM,Jamaica,9043
2024,GBR,United Kingdom,JPN,Japan,125150
2024,GBR,United Kingdom,KAZ,Kazakhstan,843488
2024,GBR,United Kingdom,JOR,Jordan,1855717
2024,GBR,United Kingdom,KEN,Kenya,7323221
2024,GBR,United Kingdom,KOR,Rep. of Korea,19176
2024,GBR,United Kingdom,KWT,Kuwait,2224
2024,GBR,United Kingdom,KGZ,Kyrgyzstan,82462
2024,GBR,United Kingdom,LAO,Lao People's Dem. Rep.,46629
2024,GBR,United Kingdom,LBN,Lebanon,1918481
2024,GBR,United Kingdom,LSO,Lesotho,418645
2024,GBR,United Kingdom,LVA,Latvia,5243680
2024,GBR,United Kingdom,LBR,Liberia,72634
2024,GBR,United Kingdom,LBY,Libya,3000
2024,GBR,United Kingdom,LTU,Lithuania,5467666
2024,GBR,United Kingdom,LUX,Luxembourg,336
2024,GBR,United Kingdom,MAC,"China, Macao SAR",81399.525
2024,GBR,United Kingdom,MWI,Malawi,2078
2024,GBR,United Kingdom,MYS,Malaysia,413435
2024,GBR,United Kingdom,MLT,Malta,776
2024,GBR,United Kingdom,MRT,Mauritania,20000
2024,GBR,United Kingdom,MUS,Mauritius,2000
2024,GBR,United Kingdom,MEX,Mexico,116
2024,GBR,United Kingdom,MNG,Mongolia,14358
2024,GBR,United Kingdom,MDA,Rep. of Moldova,16446
2024,GBR,United Kingdom,MNE,Montenegro,34
2024,GBR,United Kingdom,MSR,Montserrat,19860
2024,GBR,United Kingdom,MAR,Morocco,5170266
2024,GBR,United Kingdom,MOZ,Mozambique,55227
2024,GBR,United Kingdom,OMN,Oman,26050
2024,GBR,United Kingdom,NAM,Namibia,55558
2024,GBR,United Kingdom,NLD,Netherlands,2299890
2024,GBR,United Kingdom,NZL,New Zealand,2985
2024,GBR,United Kingdom,NER,Niger,179610
2024,GBR,United Kingdom,NGA,Nigeria,4553035
2024,GBR,United Kingdom,NOR,Norway,18808
2024,GBR,United Kingdom,PAK,Pakistan,47022355
2024,GBR,United Kingdom,PAN,Panama,29217
2024,GBR,United Kingdom,PRY,Paraguay,48
2024,GBR,United Kingdom,PHL,Philippines,411753
2024,GBR,United Kingdom,POL,Poland,52662860.67
2024,GBR,United Kingdom,PRT,Portugal,125802
2024,GBR,United Kingdom,GNB,Guinea-Bissau,2787
2024,GBR,United Kingdom,QAT,Qatar,4541
2024,GBR,United Kingdom,ROU,Romania,699536
2024,GBR,United Kingdom,RWA,Rwanda,1118
2024,GBR,United Kingdom,KNA,Saint Kitts and Nevis,11000
2024,GBR,United Kingdom,LCA,Saint Lucia,140
2024,GBR,United Kingdom,STP,Sao Tome and Principe,39486
2024,GBR,United Kingdom,SAU,Saudi Arabia,27886.803
2024,GBR,United Kingdom,SEN,Senegal,1302660
2024,GBR,United Kingdom,SRB,Serbia,317443
2024,GBR,United Kingdom,SLE,Sierra Leone,635383
2024,GBR,United Kingdom,IND,India,5421138
2024,GBR,United Kingdom,SGP,Singapore,46870
2024,GBR,United Kingdom,SVK,Slovakia,988743
2024,GBR,United Kingdom,VNM,Viet Nam,80
2024,GBR,United Kingdom,SVN,Slovenia,36
2024,GBR,United Kingdom,SOM,Somalia,308649
2024,GBR,United Kingdom,ZAF,South Africa,380591
2024,GBR,United Kingdom,ZWE,Zimbabwe,3204
2024,GBR,United Kingdom,ESP,Spain,3033083
2024,GBR,United Kingdom,SSD,South Sudan,26055
2024,GBR,United Kingdom,SDN,Sudan,2234
2024,GBR,United Kingdom,SWE,Sweden,50306
2024,GBR,United Kingdom,CHE,Switzerland,554570
2024,GBR,United Kingdom,THA,Thailand,217508
2024,GBR,United Kingdom,TGO,Togo,7290730
2024,GBR,United Kingdom,ARE,United Arab Emirates,107557143
2024,GBR,United Kingdom,TUN,Tunisia,2698670
2024,GBR,United Kingdom,TUR,T�rkiye,3849233
2024,GBR,United Kingdom,TCA,Turks and Caicos Isds,950
2024,GBR,United Kingdom,UGA,Uganda,92
2024,GBR,United Kingdom,UKR,Ukraine,43029203
2024,GBR,United Kingdom,EGY,Egypt,65423
2024,GBR,United Kingdom,TZA,United Rep. of Tanzania,413740
2024,GBR,United Kingdom,USA,USA,273389
2024,GBR,United Kingdom,BFA,Burkina Faso,41650
2024,GBR,United Kingdom,UZB,Uzbekistan,5315
2024,GBR,United Kingdom,VEN,Venezuela,21000
2024,GBR,United Kingdom,YEM,Yemen,13300
2024,GBR,United Kingdom,ZMB,Zambia,51810
2024,GBR,United Kingdom,_X ,"Areas, nes",1558311
2024,USA,USA,W00,World,673726223.2
2024,USA,USA,ALB,Albania,29334
2024,USA,USA,AGO,Angola,2361601
2024,USA,USA,ATG,Antigua and Barbuda,28418
2024,USA,USA,AZE,Azerbaijan,20933
2024,USA,USA,ARG,Argentina,54158
2024,USA,USA,AUS,Australia,494919.386
2024,USA,USA,AUT,Austria,8044
2024,USA,USA,BHS,Bahamas,1813
2024,USA,USA,BHR,Bahrain,23
2024,USA,USA,BGD,Bangladesh,280000
2024,USA,USA,BRB,Barbados,1818
2024,USA,USA,BEL,Belgium,35309
2024,USA,USA,BMU,Bermuda,1098
2024,USA,USA,BOL,Bolivia (Plurinational State of),82998
2024,USA,USA,BIH,Bosnia Herzegovina,106
2024,USA,USA,BRA,Brazil,54655
2024,USA,USA,BLZ,Belize,1402414
2024,USA,USA,IOT,Br. Indian Ocean Terr.,17518
2024,USA,USA,SLB,Solomon Isds,41793
2024,USA,USA,VGB,Br. Virgin Isds,2204
2024,USA,USA,BGR,Bulgaria,735537
2024,USA,USA,KHM,Cambodia,940248.937
2024,USA,USA,CMR,Cameroon,118942
2024,USA,USA,CAN,Canada,74357871
2024,USA,USA,CPV,Cabo Verde,8470
2024,USA,USA,CYM,Cayman Isds,11
2024,USA,USA,CAF,Central African Rep.,15944
2024,USA,USA,LKA,Sri Lanka,27349.044
2024,USA,USA,CHL,Chile,60673531.71
2024,USA,USA,CHN,China,19731.193
2024,USA,USA,COL,Colombia,1142367
2024,USA,USA,COG,Congo,532554
2024,USA,USA,COD,Dem. Rep. of the Congo,5512554
2024,USA,USA,CRI,Costa Rica,9242846
2024,USA,USA,HRV,Croatia,8966
2024,USA,USA,CUB,Cuba,172128
2024,USA,USA,CYP,Cyprus,3208
2024,USA,USA,CZE,Czechia,16172
2024,USA,USA,BEN,Benin,111531
2024,USA,USA,DNK,Denmark,6748
